Date Range,28 Mar. 2017 - 27 Apr. 2017
Date & time,User,Campaign,Ad group,Changes
02/04/2017 3:25:49 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how much to get first page on google"""
02/04/2017 3:25:48 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to get google to crawl my website"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:25:48 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to get google to crawl my website"""
02/04/2017 3:25:47 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""submit website to google"": Max. CPC changed from default ($25.00) to $36.00"
02/04/2017 3:25:47 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""submit website to google"""
02/04/2017 3:25:46 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""first page of google free trial"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:25:46 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""first page of google free trial"""
02/04/2017 3:25:45 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""putting your website on google search"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:45 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""putting your website on google search"""
02/04/2017 3:25:44 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to boardcast your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:43 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to boardcast your website"""
02/04/2017 3:25:42 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""whats the best way to advertise my web page"": Max. CPC changed from default ($25.00) to $13.00"
02/04/2017 3:25:42 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""whats the best way to advertise my web page"""
02/04/2017 3:25:41 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to come up on the first page of google"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:25:41 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to come up on the first page of google"""
02/04/2017 3:25:40 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to popularise your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:40 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to popularise your website"""
02/04/2017 3:25:37 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""seo website package"": Max. CPC changed from default ($25.00) to $38.00"
02/04/2017 3:25:37 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""seo website package"""
02/04/2017 3:25:35 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make username account on your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:25:35 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make username account on your website"""
02/04/2017 3:25:34 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""review my website"": Max. CPC changed from default ($22.70) to $32.00"
02/04/2017 3:25:34 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""review my website"""
02/04/2017 3:25:33 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to have my website found"": Max. CPC changed from default ($22.70) to $32.00"
02/04/2017 3:25:33 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to have my website found"""
02/04/2017 3:25:32 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""free advertisement web site tasmania simdif com"": Max. CPC changed from default ($25.00) to $15.00"
02/04/2017 3:25:32 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""free advertisement web site tasmania simdif com"""
02/04/2017 3:25:31 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""makemywebsite"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:25:31 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""makemywebsite"""
02/04/2017 3:25:29 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website show up on google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:25:29 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website show up on google"""
02/04/2017 3:25:28 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get my website to organically appear"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:25:28 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get my website to organically appear"""
02/04/2017 3:25:27 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to be on the first page of google"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:25:27 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to be on the first page of google"""
02/04/2017 3:25:26 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to get my website to show up on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:25:25 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to get my website to show up on google"""
02/04/2017 3:25:24 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how long my website will appear on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:25:24 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how long my website will appear on google"""
02/04/2017 3:25:23 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""list my website"": Max. CPC changed from default ($22.70) to $24.00"
02/04/2017 3:25:23 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""list my website"""
02/04/2017 3:25:22 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""is my website penalized"": Max. CPC changed from default ($22.70) to $32.00"
02/04/2017 3:25:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""is my website penalized"""
02/04/2017 3:25:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""add reviews from other website to your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""add reviews from other website to your website"""
02/04/2017 3:25:20 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""rank on first page of google"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:25:19 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""rank on first page of google"""
02/04/2017 3:25:18 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""the fix website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:25:17 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""the fix website"""
02/04/2017 3:25:16 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""advertise my site on google"": Max. CPC changed from default ($25.00) to $36.00"
02/04/2017 3:25:16 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""advertise my site on google"""
02/04/2017 3:25:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""make my website first"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:25:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""make my website first"""
02/04/2017 3:25:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how do you get your website on google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:25:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how do you get your website on google"""
02/04/2017 3:25:11 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""get on the first page of google"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:25:11 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""get on the first page of google"""
02/04/2017 3:25:10 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website number 1 on google"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:10 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website number 1 on google"""
02/04/2017 3:25:09 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how do i make sure google finds my website"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:25:09 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how do i make sure google finds my website"""
02/04/2017 3:25:08 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website better"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:08 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website better"""
02/04/2017 3:25:07 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""marketing your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:06 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""marketing your website"""
02/04/2017 3:25:06 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website popular"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:05 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website popular"""
02/04/2017 3:25:03 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get your website on google first page"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:25:03 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get your website on google first page"""
02/04/2017 3:25:02 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC decreased
  ""how to advertise your ecommerce website"": Max. CPC changed from default ($25.00) to $17.50"
02/04/2017 3:25:02 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to advertise your ecommerce website"""
02/04/2017 3:25:01 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""create your website for free"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:25:00 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""create your website for free"""
02/04/2017 3:25:00 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""google won t find my website"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:59 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""google won t find my website"""
02/04/2017 3:24:58 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""get on the firs tpage of google"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:24:58 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""get on the firs tpage of google"""
02/04/2017 3:24:57 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""should i submit my website to directories"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:24:57 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""should i submit my website to directories"""
02/04/2017 3:24:55 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to get my website in google first page"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:55 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to get my website in google first page"""
02/04/2017 3:24:53 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to drive sales to your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:24:53 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to drive sales to your website"""
02/04/2017 3:24:52 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get seo for my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:24:51 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get seo for my website"""
02/04/2017 3:24:51 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""marketing seo website perth"": Max. CPC changed from default ($25.00) to $38.00"
02/04/2017 3:24:50 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""marketing seo website perth"""
02/04/2017 3:24:47 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to put your website on google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:24:47 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to put your website on google"""
02/04/2017 3:24:46 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""get my site on first page of google"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:24:45 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""get my site on first page of google"""
02/04/2017 3:24:43 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to move your website up in google"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:24:43 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to move your website up in google"""
02/04/2017 3:24:42 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to get google maps on my website"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:42 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to get google maps on my website"""
02/04/2017 3:24:40 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""adding my websit on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:40 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""adding my websit on google"""
02/04/2017 3:24:39 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to quickly seo my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:24:39 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to quickly seo my website"""
02/04/2017 3:24:38 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""my website doesnt come p on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:38 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""my website doesnt come p on google"""
02/04/2017 3:24:37 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to direct traffic to your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:24:37 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to direct traffic to your website"""
02/04/2017 3:24:36 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""get your business on google first page"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:24:36 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""get your business on google first page"""
02/04/2017 3:24:35 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""google first page guaranteed"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:24:35 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""google first page guaranteed"""
02/04/2017 3:24:34 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to secure your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:24:33 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to secure your website"""
02/04/2017 3:24:33 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website 1 on google"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:24:32 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website 1 on google"""
02/04/2017 3:24:31 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""how to promote your business website"": Max. CPC changed from default ($25.00) to $28.00"
02/04/2017 3:24:31 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to promote your business website"""
02/04/2017 3:24:30 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""bring your website up google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:24:30 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""bring your website up google"""
02/04/2017 3:24:29 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to move to front page of google yahoo"": Max. CPC changed from default ($25.00) to $40.00"
02/04/2017 3:24:29 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to move to front page of google yahoo"""
02/04/2017 3:24:28 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get my business on first page of google"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:24:28 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get my business on first page of google"""
02/04/2017 3:24:27 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC decreased
  ""best ways to advertise your website for free"": Max. CPC changed from default ($25.00) to $18.00"
02/04/2017 3:24:27 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""best ways to advertise your website for free"""
02/04/2017 3:24:26 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website first in google search"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:24:25 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website first in google search"""
02/04/2017 3:24:25 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""how to promote online store on google"": Max. CPC changed from default ($25.00) to $36.00"
02/04/2017 3:24:24 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to promote online store on google"""
02/04/2017 3:24:24 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website to come up on google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:24:23 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website to come up on google"""
02/04/2017 3:24:23 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""find my website on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:22 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""find my website on google"""
02/04/2017 3:24:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website to the top of google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:24:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website to the top of google"""
02/04/2017 3:24:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""check links to my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:24:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""check links to my website"""
02/04/2017 3:24:19 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""will my web site shoe in google au"": Max. CPC changed from default ($22.70) to $32.00"
02/04/2017 3:24:18 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""will my web site shoe in google au"""
02/04/2017 3:24:17 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""best online ads website"": Max. CPC changed from default ($25.00) to $15.00"
02/04/2017 3:24:17 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""best online ads website"""
02/04/2017 3:24:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get good back links for my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:24:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get good back links for my website"""
02/04/2017 3:24:14 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""promoting your website for free"": Max. CPC changed from default ($25.00) to $38.00"
02/04/2017 3:24:14 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""promoting your website for free"""
02/04/2017 3:24:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website appear on google for free"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:24:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website appear on google for free"""
02/04/2017 3:24:12 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""why doesn t my website show up on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:11 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""why doesn t my website show up on google"""
02/04/2017 3:24:11 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""how to promote your classifieds website"": Max. CPC changed from default ($25.00) to $28.00"
02/04/2017 3:24:10 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to promote your classifieds website"""
02/04/2017 3:24:09 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""free ads website for business australia"": Max. CPC changed from default ($25.00) to $15.00"
02/04/2017 3:24:09 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""free ads website for business australia"""
02/04/2017 3:24:08 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get your website on the front google page"": Max. CPC changed from default ($25.00) to $40.00"
02/04/2017 3:24:08 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get your website on the front google page"""
02/04/2017 3:24:07 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to improve my website seo"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:24:07 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to improve my website seo"""
02/04/2017 3:24:06 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to get my website in google localities"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:06 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to get my website in google localities"""
02/04/2017 3:24:05 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to check how much my website worth"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:24:05 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to check how much my website worth"""
02/04/2017 3:24:04 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to show my website in google search engine"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:24:03 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to show my website in google search engine"""
02/04/2017 3:24:02 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to increase the visibility of your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:24:02 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to increase the visibility of your website"""
02/04/2017 3:24:02 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get to google first page"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:24:01 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get to google first page"""
02/04/2017 3:24:01 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""seo website maximisation"": Max. CPC changed from default ($25.00) to $38.00"
02/04/2017 3:24:00 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""seo website maximisation"""
02/04/2017 3:23:58 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to boost your website on google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:57 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to boost your website on google"""
02/04/2017 3:23:56 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get to the front page of google"": Max. CPC changed from default ($25.00) to $40.00"
02/04/2017 3:23:56 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get to the front page of google"""
02/04/2017 3:23:55 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""can you choose which country your website is hosted in"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:55 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""can you choose which country your website is hosted in"""
02/04/2017 3:23:54 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to generate free traffic to your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:54 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to generate free traffic to your website"""
02/04/2017 3:23:52 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get your website on first page of google"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:23:52 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get your website on first page of google"""
02/04/2017 3:23:51 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""how do i advertise my accommodation site on a website"": Max. CPC changed from default ($25.00) to $13.00"
02/04/2017 3:23:51 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""how do i advertise my accommodation site on a website"""
02/04/2017 3:23:50 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""best way to advertise your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:50 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""best way to advertise your website"""
